date,region,new_confirmed
2021-01-20,East South Central,12711.0
2021-01-20,Mid-Atlantic,24786.0
2021-01-20,Mountain,12244.0
2021-01-20,New England,8818.0
2021-01-20,Pacific,25342.0
2021-01-20,South Atlantic,40466.0
2021-01-20,West North Central,8451.0
2021-01-20,West South Central,38254.0
2021-01-21,East North Central,20956.0
2021-01-21,East South Central,12376.0
2021-01-21,Mid-Atlantic,24599.0
2021-01-21,Mountain,17162.0
2021-01-21,New England,9353.0
2021-01-21,Pacific,22763.0
2021-01-21,South Atlantic,40712.0
2021-01-21,West North Central,6330.0
2021-01-21,West South Central,31888.0
2021-01-22,East North Central,19650.0
2021-01-22,East South Central,12410.0
2021-01-22,Mid-Atlantic,24682.0
2021-01-22,Mountain,16494.0
2021-01-22,New England,9712.0
2021-01-22,Pacific,26336.0
2021-01-22,South Atlantic,42308.0
2021-01-22,West North Central,8873.0
2021-01-22,West South Central,29691.0
2021-01-23,East North Central,17942.0
2021-01-23,East South Central,13029.0
2021-01-23,Mid-Atlantic,26718.0
2021-01-23,Mountain,14353.0
2021-01-23,New England,6715.0
2021-01-23,Pacific,26297.0
2021-01-23,South Atlantic,42200.0
2021-01-23,West North Central,5582.0
2021-01-23,West South Central,23442.0
2021-01-24,East North Central,11667.0
2021-01-24,East South Central,7783.0
2021-01-24,Mid-Atlantic,21968.0
2021-01-24,Mountain,12956.0
2021-01-24,New England,5572.0
2021-01-24,Pacific,27053.0
2021-01-24,South Atlantic,32037.0
2021-01-24,West North Central,4910.0
2021-01-24,West South Central,19184.0
2021-01-25,East North Central,13914.0
2021-01-25,East South Central,5726.0
2021-01-25,Mid-Atlantic,20080.0
2021-01-25,Mountain,9347.0
2021-01-25,New England,10780.0
2021-01-25,Pacific,27780.0
2021-01-25,South Atlantic,29075.0
2021-01-25,West North Central,5058.0
2021-01-25,West South Central,10798.0
2021-01-26,East North Central,13286.0
2021-01-26,East South Central,9023.0
2021-01-26,Mid-Atlantic,20468.0
2021-01-26,Mountain,9834.0
2021-01-26,New England,5590.0
2021-01-26,Pacific,19621.0
2021-01-26,South Atlantic,31935.0
2021-01-26,West North Central,3355.0
2021-01-26,West South Central,32950.0
2021-01-27,East North Central,14971.0
2021-01-27,East South Central,11066.0
2021-01-27,Mid-Atlantic,21712.0
2021-01-27,Mountain,12482.0
2021-01-27,New England,7320.0
2021-01-27,Pacific,19114.0
2021-01-27,South Atlantic,32640.0
2021-01-27,West North Central,6975.0
2021-01-27,West South Central,27930.0
2021-01-28,East North Central,16677.0
2021-01-28,East South Central,10163.0
2021-01-28,Mid-Atlantic,24180.0
2021-01-28,Mountain,10708.0
2021-01-28,New England,7925.0
2021-01-28,Pacific,19487.0
2021-01-28,South Atlantic,37796.0
2021-01-28,West North Central,4909.0
2021-01-28,West South Central,24925.0
2021-01-29,East North Central,15603.0
2021-01-29,East South Central,12543.0
2021-01-29,Mid-Atlantic,28208.0
2021-01-29,Mountain,11754.0
2021-01-29,New England,6134.0
2021-01-29,Pacific,22857.0
2021-01-29,South Atlantic,36619.0
2021-01-29,West North Central,7099.0
2021-01-29,West South Central,25937.0
2021-01-30,East North Central,12994.0
2021-01-30,East South Central,6425.0
2021-01-30,Mid-Atlantic,23269.0
2021-01-30,Mountain,11158.0
2021-01-30,New England,5860.0
2021-01-30,Pacific,21606.0
2021-01-30,South Atlantic,39343.0
2021-01-30,West North Central,4167.0
2021-01-30,West South Central,23431.0
2021-01-31,East North Central,8305.0
2021-01-31,East South Central,9753.0
2021-01-31,Mid-Atlantic,19064.0
2021-01-31,Mountain,9589.0
2021-01-31,New England,3857.0
2021-01-31,Pacific,21605.0
2021-01-31,South Atlantic,25225.0
2021-01-31,West North Central,3043.0
2021-01-31,West South Central,18483.0
2021-02-01,East North Central,10661.0
2021-02-01,East South Central,4869.0
2021-02-01,Mid-Atlantic,14879.0
2021-02-01,Mountain,6799.0
2021-02-01,New England,7278.0
2021-02-01,Pacific,15562.0
2021-02-01,South Atlantic,19733.0
2021-02-01,West North Central,4192.0
2021-02-01,West South Central,35398.0
2021-02-02,East North Central,10202.0
2021-02-02,East South Central,7507.0
2021-02-02,Mid-Atlantic,15775.0
2021-02-02,Mountain,7184.0
2021-02-02,New England,5898.0
2021-02-02,Pacific,15001.0
2021-02-02,South Atlantic,24710.0
2021-02-02,West North Central,2675.0
2021-02-02,West South Central,28456.0
2021-02-03,East North Central,11989.0
2021-02-03,East South Central,7346.0
2021-02-03,Mid-Atlantic,11364.0
2021-02-03,Mountain,7653.0
2021-02-03,New England,4193.0
2021-02-03,Pacific,12694.0
2021-02-03,South Atlantic,31444.0
2021-02-03,West North Central,5973.0
2021-02-03,West South Central,24206.0
2021-02-04,East North Central,13411.0
2021-02-04,East South Central,9624.0
2021-02-04,Mid-Atlantic,14073.0
2021-02-04,Mountain,9710.0
2021-02-04,New England,5199.0
2021-02-04,Pacific,15672.0
2021-02-04,South Atlantic,28541.0
2021-02-04,West North Central,4288.0
2021-02-04,West South Central,23292.0
2021-02-05,East North Central,12005.0
2021-02-05,East South Central,7623.0
2021-02-05,Mid-Atlantic,17693.0
2021-02-05,Mountain,9241.0
2021-02-05,New England,6170.0
2021-02-05,Pacific,16573.0
2021-02-05,South Atlantic,35684.0
2021-02-05,West North Central,6381.0
2021-02-05,West South Central,19847.0
2021-02-06,East North Central,11727.0
2021-02-06,East South Central,8204.0
2021-02-06,Mid-Atlantic,19693.0
2021-02-06,Mountain,8247.0
2021-02-06,New England,5134.0
2021-02-06,Pacific,15024.0
2021-02-06,South Atlantic,26431.0
2021-02-06,West North Central,2850.0
2021-02-06,West South Central,17291.0
2021-02-07,East North Central,6688.0
2021-02-07,East South Central,5927.0
2021-02-07,Mid-Atlantic,19074.0
2021-02-07,Mountain,4801.0
2021-02-07,New England,4085.0
2021-02-07,Pacific,16602.0
2021-02-07,South Atlantic,23620.0
2021-02-07,West North Central,2563.0
2021-02-07,West South Central,11756.0
2021-02-08,East North Central,7443.0
2021-02-08,East South Central,3789.0
2021-02-08,Mid-Atlantic,13513.0
2021-02-08,Mountain,4891.0
2021-02-08,New England,6414.0
2021-02-08,Pacific,10933.0
2021-02-08,South Atlantic,16850.0
2021-02-08,West North Central,2913.0
2021-02-08,West South Central,10339.0
2021-02-09,East North Central,8202.0
2021-02-09,East South Central,5938.0
2021-02-09,Mid-Atlantic,15530.0
2021-02-09,Mountain,8061.0
2021-02-09,New England,3481.0
2021-02-09,Pacific,11816.0
2021-02-09,South Atlantic,20343.0
2021-02-09,West North Central,2083.0
2021-02-09,West South Central,17239.0
2021-02-10,East North Central,9775.0
2021-02-10,East South Central,7043.0
2021-02-10,Mid-Atlantic,14849.0
2021-02-10,Mountain,5984.0
2021-02-10,New England,3996.0
2021-02-10,Pacific,9899.0
2021-02-10,South Atlantic,22961.0
2021-02-10,West North Central,4858.0
2021-02-10,West South Central,15982.0
2021-02-11,East North Central,10280.0
2021-02-11,East South Central,5909.0
2021-02-11,Mid-Atlantic,17733.0
2021-02-11,Mountain,6760.0
2021-02-11,New England,4608.0
2021-02-11,Pacific,10022.0
2021-02-11,South Atlantic,26141.0
2021-02-11,West North Central,3317.0
2021-02-11,West South Central,17398.0
2021-02-12,East North Central,9959.0
2021-02-12,East South Central,5750.0
2021-02-12,Mid-Atlantic,16123.0
2021-02-12,Mountain,7265.0
2021-02-12,New England,4521.0
2021-02-12,Pacific,12303.0
2021-02-12,South Atlantic,24657.0
2021-02-12,West North Central,4460.0
2021-02-12,West South Central,15654.0
2021-02-13,East North Central,7933.0
2021-02-13,East South Central,4440.0
2021-02-13,Mid-Atlantic,16608.0
2021-02-13,Mountain,5904.0
2021-02-13,New England,3265.0
2021-02-13,Pacific,11176.0
2021-02-13,South Atlantic,23556.0
2021-02-13,West North Central,3799.0
2021-02-13,West South Central,13694.0
2021-02-14,East North Central,5220.0
2021-02-14,East South Central,5223.0
2021-02-14,Mid-Atlantic,13055.0
2021-02-14,Mountain,4716.0
2021-02-14,New England,2708.0
2021-02-14,Pacific,10310.0
2021-02-14,South Atlantic,18643.0
2021-02-14,West North Central,1985.0
2021-02-14,West South Central,9971.0
2021-02-15,East North Central,5990.0
2021-02-15,East South Central,3084.0
2021-02-15,Mid-Atlantic,9755.0
2021-02-15,Mountain,3052.0
2021-02-15,New England,5246.0
2021-02-15,Pacific,6827.0
2021-02-15,South Atlantic,12658.0
2021-02-15,West North Central,2784.0
2021-02-15,West South Central,5442.0
2021-02-16,East North Central,6155.0
2021-02-16,East South Central,3820.0
2021-02-16,Mid-Atlantic,12763.0
2021-02-16,Mountain,3322.0
2021-02-16,New England,2435.0
2021-02-16,Pacific,5931.0
2021-02-16,South Atlantic,15269.0
2021-02-16,West North Central,1699.0
2021-02-16,West South Central,4033.0
2021-02-17,East North Central,6545.0
2021-02-17,East South Central,3153.0
2021-02-17,Mid-Atlantic,13614.0
2021-02-17,Mountain,4783.0
2021-02-17,New England,3195.0
2021-02-17,Pacific,6441.0
2021-02-17,South Atlantic,19560.0
2021-02-17,West North Central,3600.0
2021-02-17,West South Central,6135.0
2021-02-18,East North Central,7072.0
2021-02-18,East South Central,3287.0
2021-02-18,Mid-Atlantic,13416.0
2021-02-18,Mountain,5119.0
2021-02-18,New England,3811.0
2021-02-18,Pacific,7265.0
2021-02-18,South Atlantic,19235.0
2021-02-18,West North Central,2762.0
2021-02-18,West South Central,4830.0
2021-02-19,East North Central,7952.0
2021-02-19,East South Central,4537.0
2021-02-19,Mid-Atlantic,14535.0
2021-02-19,Mountain,5501.0
2021-02-19,New England,3906.0
2021-02-19,Pacific,8650.0
2021-02-19,South Atlantic,20102.0
2021-02-19,West North Central,4730.0
2021-02-19,West South Central,4515.0
2021-02-20,East North Central,7586.0
2021-02-20,East South Central,3790.0
2021-02-20,Mid-Atlantic,13386.0
2021-02-20,Mountain,5316.0
2021-02-20,New England,3018.0
2021-02-20,Pacific,8214.0
2021-02-20,South Atlantic,20513.0
2021-02-20,West North Central,2312.0
2021-02-20,West South Central,7976.0
2021-02-21,East North Central,4378.0
2021-02-21,East South Central,3355.0
2021-02-21,Mid-Atlantic,10547.0
2021-02-21,Mountain,4369.0
2021-02-21,New England,2309.0
2021-02-21,Pacific,8302.0
2021-02-21,South Atlantic,15737.0
2021-02-21,West North Central,1977.0
2021-02-21,West South Central,7693.0
2021-02-22,East North Central,5805.0
2021-02-22,East South Central,2400.0
2021-02-22,Mid-Atlantic,10371.0
2021-02-22,Mountain,3068.0
2021-02-22,New England,4118.0
2021-02-22,Pacific,4882.0
2021-02-22,South Atlantic,11377.0
2021-02-22,West North Central,2262.0
2021-02-22,West South Central,7577.0
2021-02-23,East North Central,7610.0
2021-02-23,East South Central,4514.0
2021-02-23,Mid-Atlantic,12642.0
2021-02-23,Mountain,4414.0
2021-02-23,New England,3359.0
2021-02-23,Pacific,5154.0
2021-02-23,South Atlantic,15078.0
2021-02-23,West North Central,1857.0
2021-02-23,West South Central,14406.0
2021-02-24,East North Central,7269.0
2021-02-24,East South Central,4841.0
2021-02-24,Mid-Atlantic,12094.0
2021-02-24,Mountain,4780.0
2021-02-24,New England,4627.0
2021-02-24,Pacific,6747.0
2021-02-24,South Atlantic,19223.0
2021-02-24,West North Central,3782.0
2021-02-24,West South Central,9995.0
2021-02-25,East North Central,7940.0
2021-02-25,East South Central,5247.0
2021-02-25,Mid-Atlantic,14679.0
2021-02-25,Mountain,4600.0
2021-02-25,New England,4149.0
2021-02-25,Pacific,6394.0
2021-02-25,South Atlantic,19613.0
2021-02-25,West North Central,2756.0
2021-02-25,West South Central,10025.0
2021-02-26,East North Central,7411.0
2021-02-26,East South Central,4219.0
2021-02-26,Mid-Atlantic,15420.0
2021-02-26,Mountain,5470.0
2021-02-26,New England,3837.0
2021-02-26,Pacific,7219.0
2021-02-26,South Atlantic,17568.0
2021-02-26,West North Central,3443.0
2021-02-26,West South Central,10241.0
2021-02-27,East North Central,6718.0
2021-02-27,East South Central,3778.0
2021-02-27,Mid-Atlantic,15636.0
2021-02-27,Mountain,4276.0
2021-02-27,New England,2776.0
2021-02-27,Pacific,6868.0
2021-02-27,South Atlantic,16370.0
2021-02-27,West North Central,2138.0
2021-02-27,West South Central,12409.0
2021-02-28,East North Central,3729.0
2021-02-28,East South Central,3065.0
2021-02-28,Mid-Atlantic,11914.0
2021-02-28,Mountain,3285.0
2021-02-28,New England,2311.0
2021-02-28,Pacific,6196.0
2021-02-28,South Atlantic,12684.0
2021-02-28,West North Central,1703.0
2021-02-28,West South Central,9249.0
2021-03-01,East North Central,5306.0
2021-03-01,East South Central,1909.0
2021-03-01,Mid-Atlantic,11003.0
2021-03-01,Mountain,3349.0
2021-03-01,New England,4605.0
2021-03-01,Pacific,3953.0
2021-03-01,South Atlantic,10717.0
2021-03-01,West North Central,1891.0
2021-03-01,West South Central,4699.0
2021-03-02,East North Central,6099.0
2021-03-02,East South Central,2672.0
2021-03-02,Mid-Atlantic,11653.0
2021-03-02,Mountain,3199.0
2021-03-02,New England,1549.0
2021-03-02,Pacific,3866.0
2021-03-02,South Atlantic,14572.0
2021-03-02,West North Central,1608.0
2021-03-02,West South Central,9065.0
2021-03-03,East North Central,7372.0
2021-03-03,East South Central,5883.0
2021-03-03,Mid-Atlantic,13972.0
2021-03-03,Mountain,4475.0
2021-03-03,New England,3278.0
2021-03-03,Pacific,4479.0
2021-03-03,South Atlantic,14907.0
2021-03-03,West North Central,3008.0
2021-03-03,West South Central,9473.0
2021-03-04,East North Central,7232.0
2021-03-04,East South Central,3982.0
2021-03-04,Mid-Atlantic,13814.0
2021-03-04,Mountain,3849.0
2021-03-04,New England,3410.0
2021-03-04,Pacific,4744.0
2021-03-04,South Atlantic,15651.0
2021-03-04,West North Central,2521.0
2021-03-04,West South Central,10082.0
2021-03-05,East North Central,6543.0
2021-03-05,East South Central,3752.0
2021-03-05,Mid-Atlantic,15414.0
2021-03-05,Mountain,6267.0
2021-03-05,New England,3725.0
2021-03-05,Pacific,6124.0
2021-03-05,South Atlantic,15003.0
2021-03-05,West North Central,2947.0
2021-03-05,West South Central,8858.0
2021-03-06,East North Central,7608.0
2021-03-06,East South Central,3251.0
2021-03-06,Mid-Atlantic,14156.0
2021-03-06,Mountain,4121.0
2021-03-06,New England,2718.0
2021-03-06,Pacific,5628.0
2021-03-06,South Atlantic,13197.0
2021-03-06,West North Central,2265.0
2021-03-06,West South Central,6875.0
2021-03-07,East North Central,2926.0
2021-03-07,East South Central,1193.0
2021-03-07,Mid-Atlantic,10966.0
2021-03-07,Mountain,3673.0
2021-03-07,New England,2134.0
2021-03-07,Pacific,4818.0
2021-03-07,South Atlantic,9539.0
2021-03-07,West North Central,2061.0
2021-03-07,West South Central,4319.0
2021-03-08,East North Central,5456.0
2021-03-08,East South Central,1734.0
2021-03-08,Mid-Atlantic,9663.0
2021-03-08,Mountain,4009.0
2021-03-08,New England,4361.0
2021-03-08,Pacific,5663.0
2021-03-08,South Atlantic,10405.0
2021-03-08,West North Central,48071.0
2021-03-08,West South Central,4762.0
2021-03-09,East North Central,6377.0
2021-03-09,East South Central,2814.0
2021-03-09,Mid-Atlantic,13888.0
2021-03-09,Mountain,3210.0
2021-03-09,New England,2720.0
2021-03-09,Pacific,5458.0
2021-03-09,South Atlantic,10881.0
2021-03-09,West North Central,3621.0
2021-03-09,West South Central,6719.0
2021-03-10,East North Central,7752.0
2021-03-10,East South Central,3570.0
2021-03-10,Mid-Atlantic,12492.0
2021-03-10,Mountain,3847.0
2021-03-10,New England,2978.0
2021-03-10,Pacific,4740.0
2021-03-10,South Atlantic,12388.0
2021-03-10,West North Central,3431.0
2021-03-10,West South Central,7044.0
2021-03-11,East North Central,7190.0
2021-03-11,East South Central,4046.0
2021-03-11,Mid-Atlantic,13658.0
2021-03-11,Mountain,4946.0
2021-03-11,New England,3686.0
2021-03-11,Pacific,4793.0
2021-03-11,South Atlantic,12677.0
2021-03-11,West North Central,2983.0
2021-03-11,West South Central,7608.0
2021-03-12,East North Central,7997.0
2021-03-12,East South Central,3802.0
2021-03-12,Mid-Atlantic,15728.0
2021-03-12,Mountain,4798.0
2021-03-12,New England,3995.0
2021-03-12,Pacific,3871.0
2021-03-12,South Atlantic,13580.0
2021-03-12,West North Central,3462.0
2021-03-12,West South Central,6626.0
2021-03-13,East North Central,6449.0
2021-03-13,East South Central,2068.0
2021-03-13,Mid-Atlantic,12375.0
2021-03-13,Mountain,3024.0
2021-03-13,New England,2283.0
2021-03-13,Pacific,4901.0
2021-03-13,South Atlantic,11978.0
2021-03-13,West North Central,2519.0
2021-03-13,West South Central,3785.0
2021-03-14,East North Central,3642.0
2021-03-14,East South Central,1009.0
2021-03-14,Mid-Atlantic,11816.0
2021-03-14,Mountain,2213.0
2021-03-14,New England,2349.0
2021-03-14,Pacific,2693.0
2021-03-14,South Atlantic,8067.0
2021-03-14,West North Central,1847.0
2021-03-14,West South Central,4245.0
2021-03-15,East North Central,6590.0
2021-03-15,East South Central,8084.0
2021-03-15,Mid-Atlantic,11799.0
2021-03-15,Mountain,2972.0
2021-03-15,New England,5140.0
2021-03-15,Pacific,4485.0
2021-03-15,South Atlantic,9864.0
2021-03-15,West North Central,2402.0
2021-03-15,West South Central,5255.0
2021-03-16,East North Central,7874.0
2021-03-16,East South Central,2856.0
2021-03-16,Mid-Atlantic,13528.0
2021-03-16,Mountain,2627.0
2021-03-16,New England,2819.0
2021-03-16,Pacific,3131.0
2021-03-16,South Atlantic,11619.0
2021-03-16,West North Central,2459.0
2021-03-16,West South Central,7443.0
2021-03-17,East North Central,8397.0
2021-03-17,East South Central,3707.0
2021-03-17,Mid-Atlantic,14087.0
2021-03-17,Mountain,3067.0
2021-03-17,New England,3077.0
2021-03-17,Pacific,4775.0
2021-03-17,South Atlantic,12424.0
2021-03-17,West North Central,3416.0
2021-03-17,West South Central,5802.0
2021-03-18,East North Central,9208.0
2021-03-18,East South Central,2549.0
2021-03-18,Mid-Atlantic,13037.0
2021-03-18,Mountain,3197.0
2021-03-18,New England,4246.0
2021-03-18,Pacific,4815.0
2021-03-18,South Atlantic,14966.0
2021-03-18,West North Central,3488.0
2021-03-18,West South Central,4760.0
2021-03-19,East North Central,9734.0
2021-03-19,East South Central,3514.0
2021-03-19,Mid-Atlantic,12949.0
2021-03-19,Mountain,3164.0
2021-03-19,New England,4471.0
2021-03-19,Pacific,4923.0
2021-03-19,South Atlantic,13328.0
2021-03-19,West North Central,3635.0
2021-03-19,West South Central,4731.0
2021-03-20,East North Central,8097.0
2021-03-20,East South Central,1459.0
2021-03-20,Mid-Atlantic,15317.0
2021-03-20,Mountain,3804.0
2021-03-20,New England,3080.0
2021-03-20,Pacific,3404.0
2021-03-20,South Atlantic,13740.0
2021-03-20,West North Central,2707.0
2021-03-20,West South Central,2727.0
2021-03-21,East North Central,3648.0
2021-03-21,East South Central,863.0
2021-03-21,Mid-Atlantic,9040.0
2021-03-21,Mountain,1882.0
2021-03-21,New England,2395.0
2021-03-21,Pacific,2303.0
2021-03-21,South Atlantic,9478.0
2021-03-21,West North Central,1718.0
2021-03-21,West South Central,2415.0
2021-03-22,East North Central,9375.0
2021-03-22,East South Central,3854.0
2021-03-22,Mid-Atlantic,10278.0
2021-03-22,Mountain,1989.0
