region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius
West South Central,2022-01-06,73820.0,156.0,7115160.0,112532.0,2693.0,618584.0,13211.0,2656.0,0.0,26727537.0,0.0,22620830.0,0.0,55992873.0,0.0,12659216.0,0.0,32497779.0,0.0,8269929.0,0.0,21579811.0,0.0,1688771.0,0.0,1903989.0,0.4444999999999999,4.2927085,-3.187538749999999,59.3978505,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-9.766667000000002,22.205556
West South Central,2022-01-07,83446.0,143.0,7198606.0,112675.0,2605.0,621189.0,13922.0,2791.0,37574.0,26765111.0,21806.0,22642636.0,129628.0,56122500.99999999,15364.0,12674580.0,79696.0,32577475.0,5142.0,8275071.0,47580.0,21627391.0,1279.0,1690050.0,2306.0,1906295.0,0.9715499999999997,-1.11597225,-7.857986499999999,60.4593,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-11.816667000000002,12.427778
West South Central,2022-01-08,57343.0,110.0,7255949.0,112785.0,2681.0,623870.0,14184.0,2866.0,84805.0,26849916.0,50055.0,22692691.0,298244.0,56420745.0,35009.0,12709589.0,185734.0,32763209.0,11097.0,8286168.0,105627.0,21733018.0,3873.0,1693923.0,6747.0,1913042.0,0.0,7.782986,4.123264,78.41762824999999,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-2.3333330000000005,20.688889
West South Central,2022-01-09,40304.0,41.0,7296253.0,112826.0,2565.0,626435.0,14724.0,3012.0,36711.0,26886627.0,21667.0,22714358.0,134060.0,56554805.0,16256.0,12725845.0,85553.0,32848762.0,4356.0,8290524.0,46372.0,21779390.0,1047.0,1694970.0,2104.0,1915146.0,45.953337,11.909259250000002,7.224614249999999,73.652862,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,0.6333330000000004,26.35
West South Central,2022-01-10,112988.0,66.0,7409241.0,112892.0,2660.0,629095.0,15738.0,3202.0,21246.0,26907873.0,11787.0,22726145.0,76104.0,56630909.0,9025.0,12734870.0,50172.0,32898934.0,2315.0,8292839.0,25059.0,21804449.0,446.0,1695416.0,870.0,1916016.0,14.695311,4.992592500000001,-6.30856475,44.508281499999995,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-8.077778000000002,20.15
West South Central,2022-01-11,81849.0,164.0,7491090.0,113056.0,2922.0,632017.0,16462.0,3302.0,27794.0,26935667.0,16357.0,22742502.0,92415.0,56723323.99999999,11499.0,12746369.0,60117.0,32959051.0,3739.0,8296578.0,30413.0,21834862.0,1108.0,1696524.0,1861.0,1917877.0,0.042332999999999954,4.967747,-5.15370375,48.741479749999996,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-3.4567900000000007,15.761111
West South Central,2022-01-12,107968.0,267.0,7599058.0,113323.0,3099.0000000000005,635116.0,16785.0,3406.0,44147.0,26979814.0,28013.0,22770515.0,150286.0,56873610.0,20483.0,12766852.0,97185.0,33056236.0,5664.0,8302242.0,49856.0,21884718.0,1848.0,1698372.0,3202.0,1921079.0,1.919111,7.304321,-0.888889,56.57280525,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-2.17284,18.820988
West South Central,2022-01-13,110628.0,147.0,7709686.0,113470.0,3148.0,638264.0,17337.0,3485.0,39713.0,27019527.0,24965.0,22795480.0,138990.0,57012600.0,18359.0,12785211.0,89840.0,33146076.0,5208.0,8307450.0,46646.0,21931364.0,1379.0,1699751.0,2466.0,1923545.0,0.23706700000000014,9.4751545,-0.9787035000000003,49.51820075,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-0.3444440000000011,23.125
West South Central,2022-01-14,156898.0,168.0,7866584.0,113638.0,3243.0,641507.0,17536.0,3469.0,38485.0,27058012.0,23361.0,22818841.0,135265.0,57147865.0,17693.0,12802904.0,90322.0,33236398.0,4501.0,8311951.0,42662.0,21974026.0,1150.0,1700901.0,2241.0,1925786.0,0.22859999999999991,10.26913575,0.4157407500000003,52.57382225,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-0.5777780000000003,25.805556
West South Central,2022-01-15,74840.0,137.0,7941424.0,113775.0,3178.0000000000005,644685.0,17705.0,3574.0,0.0,27058012.0,0.0,22818841.0,0.0,57147865.0,0.0,12802904.0,0.0,33236398.0,0.0,8311951.0,0.0,21974026.0,0.0,1700901.0,0.0,1925786.0,1.7956389999999998,7.093981250000001,-0.773803750000001,61.211972,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-5.4222220000000005,22.216049
West South Central,2022-01-16,55537.0,53.0,7996960.999999999,113828.0,2799.0,647484.0,17905.0,3645.0,35386.0,27093398.0,21349.0,22840190.0,124855.0,57272720.0,14655.0,12817559.0,80043.0,33316441.0,5045.0,8316996.0,42099.0,22016125.0,1634.0,1702535.0,2653.0,1928439.0,16.636999999999997,2.67685175,-5.7619985,57.148575,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-9.005556000000002,18.981481
West South Central,2022-01-17,114025.0,6.0,8110986.0,113834.0,2697.0,650181.0,17996.0,3660.0,0.0,27093398.0,0.0,22840190.0,0.0,57272720.0,0.0,12817559.0,0.0,33316441.0,0.0,8316996.0,0.0,22016125.0,0.0,1702535.0,0.0,1928439.0,1.6453559999999998,5.96820975,-4.84274675,49.716296,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-4.900000000000001,21.17284
West South Central,2022-01-18,90144.0,213.0,8201130.0,114047.0,3318.0,653499.0,18823.0,3763.0,78461.0,27171859.0,38424.0,22878614.0,255933.0,57528653.0,28505.0,12846064.0,174380.0,33490821.0,7922.0,8324918.0,77809.0,22093934.0,1967.0,1704502.0,3680.0,1932119.0,0.10160000000000013,8.810031,-1.442284,51.857284750000005,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-2.148148,24.822222
West South Central,2022-01-19,92043.0,343.0,8293173.0,114390.0,3546.0,657045.0,19270.0,3859.0,212872.0,27384731.0,121387.0,23000000.999999996,114256.00000000001,57642909.0,77516.0,12923580.0,77039.0,33567860.0,22130.0,8347048.0,35583.0,22129517.0,21732.0,1726234.0,1607.0,1933726.0,0.0,11.40185175,3.6938269999999997,60.851701750000004,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-2.177777999999999,24.472222
West South Central,2022-01-20,83812.0,222.0,8376985.0,114612.0,3395.0,660440.0,19652.0,3890.0,29293.0,27414024.0,22914.0,23022915.0,102873.0,57745782.0,17724.0,12941304.0,70349.0,33638209.0,4100.0,8351148.0,30696.0,22160213.0,1073.0,1727307.0,1785.0,1935511.0,26.782889,0.7719134999999993,-8.00787025,53.5184975,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,41.0875,-9.761111,19.716667
West South Central,2022-01-21,103200.0,240.0,8480185.0,114852.0,3226.0,663666.0,19621.0,3949.0,8919.0,27422943.0,6185.0,23029100.0,26253.0,57772035.0,4575.0,12945879.0,16252.0,33654461.0,1289.0,8352437.0,9516.0,22169729.0,316.0,1727623.0,470.0,1935981.0,2.088445,-2.688426,-13.3549385,44.99926175,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,41.0875,-13.783333000000002,9.644444
West South Central,2022-01-22,84706.0,169.0,8564891.0,115021.0,3127.0,666793.0,19209.0,3911.0,48934.0,27471877.0,39178.00000000001,23068278.0,171303.0,57943338.0,30046.0,12975925.0,116790.0,33771251.0,7086.0,8359523.0,51275.0,22221004.0,2026.0,1729649.0,3177.0,1939158.0,0.2285999999999997,-0.44236099999999867,-10.3382715,48.397263,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.1625,-10.5625,10.544444
West South Central,2022-01-23,61922.0,74.0,8626813.0,115095.0,2741.0,669534.0,19159.0,3980.0,23599.0,27495476.0,16039.0,23084317.0,83831.0,58027169.0,12800.0,12988725.0,57923.0,33829174.0,2636.0,8362159.0,24749.0,22245753.0,598.0,1730247.0,1138.0,1940296.0,0.17779999999999974,4.12395825,-5.774189499999999,49.251906250000005,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.625,-6.272222,16.201389
West South Central,2022-01-24,78680.0,134.0,8705493.0,115229.0,2861.0,672395.0,19615.0,4012.0,18913.0,27514389.0,10668.0,23094985.0,61604.0,58088773.0,8588.0,12997313.0,43623.0,33872797.0,1717.0,8363876.0,17328.0,22263081.0,363.0,1730610.0,644.0,1940940.0,0.3245549999999999,6.8916664999999995,-0.54444425,59.8353085,1.0,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,40.625,-3.1597219999999995,18.933333
West South Central,2022-01-25,69872.0,275.0,8775365.0,115504.0,3325.0,675720.0,19800.0,4049.0,18309.0,27532698.0,14225.0,23109210.0,63158.0,58151931.0,11360.0,13008673.0,45183.0,33917980.0,2349.0,8366225.0,17052.0,22280133.0,504.0,1731114.0,900.0,1941840.0,17.517533,6.592284,-0.0532404999999998,64.54252199999999,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,41.55,-1.733333000000001,16.466667
West South Central,2022-01-26,106252.0,527.0,8881617.0,116031.0,3174.0,678894.0,19839.0,4136.0,22633.0,27555331.0,21791.0,23131001.0,83193.0,58235124.0,15293.0,13023966.0,53947.0,33971927.0,5548.0,8371773.0,27826.0,22307959.0,938.0,1732052.0,1399.0,1943239.0,2.7432,2.27422825,-6.9271605,52.4904055,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,41.55,-5.261110999999999,13.722221999999999
West South Central,2022-01-27,61813.0,293.0,8943430.0,116324.0,3062.0,681956.0,19519.0,4063.0,45234.0,27600565.0,44137.0,23175138.0,134376.0,58369500.0,38723.0,13062689.0,105950.0,34077877.0,4291.0,8376064.0,26562.0,22334521.0,1117.0,1733169.0,1824.0,1945063.0000000002,0.24674299999999993,2.8929009999999997,-3.1376545,65.9944265,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,41.55,-5.188888999999999,15.322222
West South Central,2022-01-28,60309.0,297.0,9003739.0,116621.0,3013.0,684969.0,18986.0,4055.0,23683.0,27624248.0,21715.0,23196853.0,81169.0,58450669.0,15993.0,13078682.0,55185.0,34133062.0,3792.0,8379856.0,23465.0,22357986.0,1921.0,1735090.0,2454.0,1947517.0,0.0,5.120370250000001,-3.4691357500000004,54.23665775,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,41.55,-4.727777999999998,13.350000000000001
West South Central,2022-01-29,44150.0,195.0,9047889.0,116816.0,2805.0,687774.0,18399.0,4014.0,23405.0,27647653.0,22947.0,23219800.0,88917.0,58539586.0,18119.0,13096801.0,61013.0,34194075.0,3861.0,8383717.0,26141.0,22384127.0,950.0,1736040.0,1706.0,1949223.0,0.0,3.8351852500000003,-8.00447525,42.281781,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,41.55,-7.790123,20.340278
West South Central,2022-01-30,26235.0,102.0,9074124.0,116918.0,2468.0,690242.0,18170.0,4027.0,17483.0,27665136.0,16519.0,23236319.0,60655.0,58600241.00000001,13416.0,13110217.0,43434.0,34237509.0,2569.0,8386286.0,16437.0,22400564.0,527.0,1736567.0,767.0,1949990.0,0.0,7.5239195,-4.427315,43.288059,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,41.55,-4.872222000000002,20.161111
West South Central,2022-01-31,69107.0,128.0,9143231.0,117046.0,2441.0,692683.0,18164.0,4026.0,0.0,27665136.0,0.0,23236319.0,0.0,58600241.00000001,0.0,13110217.0,0.0,34237509.0,0.0,8386286.0,0.0,22400564.0,0.0,1736567.0,0.0,1949990.0,2.794,9.936728500000001,0.9830244999999997,54.94358,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,41.55,-2.999999999999999,21.7
West South Central,2022-02-01,47322.0,346.0,9190553.0,117392.0,2755.0,695438.0,18035.0,4056.0,37847.0,27702983.0,32653.0,23268971.999999996,122852.0,58723093.0,25472.0,13135689.0,89118.0,34326627.0,6112.0,8392398.0,32041.0,22432605.0,1067.0,1737634.0,1684.0,1951674.0,2.4638,13.32129625,8.2455245,71.50361325,1.5,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.474999999999994,6.654321,21.588889
West South Central,2022-02-02,40126.0,496.0,9230679.0,117888.0,2676.0,698114.0,17562.0,3897.0,19098.0,27722081.0,19178.0,23288150.0,67172.0,58790265.0,14395.0,13150084.0,46431.0,34373058.0,3749.0,8396147.0,19093.0,22451698.0,1025.0,1738659.0,1626.0,1953300.0,7.609114,9.4776235,6.7671297500000005,83.264443,1.5,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.474999999999994,-7.111111,24.027778
West South Central,2022-02-03,41771.0,397.0,9272450.0,118285.0,2479.0,700593.0,16925.0,3837.0,0.0,27722081.0,0.0,23288150.0,0.0,58790265.0,0.0,13150084.0,0.0,34373058.0,0.0,8396147.0,0.0,22451698.0,0.0,1738659.0,0.0,1953300.0,25.350813,-0.42299374999999984,-2.75925925,84.3353705,1.5,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.474999999999994,-11.061111,21.177778
West South Central,2022-02-04,35624.0,260.0,9308074.0,118545.0,1980.0,702573.0,16264.0,3703.0,40158.0,27762239.0,41230.0,23329380.0,140843.0,58931108.0,30622.0,13180706.0,96243.0,34469301.0,8448.0,8404595.0,41232.0,22492930.0,2134.0,1740793.0,3312.0,1956612.0,17.803282999999997,-3.1559027499999988,-7.300501499999999,73.1126145,1.5,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.474999999999994,-13.083333,5.1944440000000025
West South Central,2022-02-05,24436.0,218.0,9332510.0,118763.0,1984.0,704557.0,15286.0,3523.0,14183.0,27776422.0,13867.0,23343247.0,44546.0,58975654.00000001,10113.0,13190819.0,29628.0,34498929.0,2804.0,8407399.0,13613.0,22506543.0,943.0,1741736.0,1283.0,1957895.0,0.20320000000000005,-0.5944444999999998,-6.555841999999999,64.15085425,1.5,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.474999999999994,-10.405556,10.261111
West South Central,2022-02-06,19039.0,75.0,9351549.0,118838.0,1898.0,706455.0,14714.0,3465.0,16287.0,27792709.0,18217.0,23361464.0,62696.00000000001,59038350.0,13976.0,13204795.0,40813.0,34539742.0,3725.0,8411124.0,20839.0,22527382.0,514.0,1742250.0,1035.0,1958930.0000000002,0.10160000000000013,2.6461805000000003,-4.6482255,59.0653895,1.5,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.474999999999994,-6.4166669999999995,14.922222
West South Central,2022-02-07,26400.0,155.0,9377949.0,118993.0,1710.0000000000002,708165.0,14441.0,3407.0,9312.0,27802021.0,11241.0,23372705.0,35107.0,59073457.0,9121.0,13213916.0,26994.0,34566736.0,1926.0,8413050.0,7826.0,22535208.0,194.0,1742444.0,286.0,1959216.0,0.10160000000000013,4.65347225,-2.7961805,58.984930750000004,1.5,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.474999999999994,-5.238889000000001,15.583333
West South Central,2022-02-08,21650.0,386.0,9399599.0,119379.0,1974.0,710139.0,13975.0,3340.0,15419.0,27817440.0,14624.0,23387329.0,50568.0,59124024.99999999,11172.0,13225088.0,37287.0,34604023.0,2764.0,8415814.0,12265.0,22547473.0,682.0,1743126.0,1000.0,1960216.0,0.1524000000000001,6.31805575,-3.4896605000000003,49.903093,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-4.2777780000000005,18.655556
West South Central,2022-02-09,21723.0,598.0,9421322.0,119977.0,1897.0,712036.0,13326.0,3221.0,18673.0,27836113.0,19398.0,23406727.0,63724.0,59187749.0,14102.0,13239190.0,43165.0,34647188.0,4371.0,8420185.0,19145.0,22566618.0,919.0,1744045.0,1404.0,1961620.0000000002,0.1524000000000001,8.56188275,-3.3921295000000002,43.561502,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-1.9222220000000005,20.222222
West South Central,2022-02-10,24108.0,374.0,9445430.0,120351.0,1895.0,713931.0,13163.0,3188.0,17685.0,27853798.0,18414.0,23425141.0,60295.0,59248044.0,13528.0,13252718.0,41564.0,34688752.0,4150.0,8424335.0,17521.0,22584139.0,728.0,1744773.0,1188.0,1962808.0,0.1524000000000001,9.33935175,-1.48796275,47.4259005,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-1.4444439999999998,21.622222
West South Central,2022-02-11,21739.0,328.0,9467169.0,120679.0,1626.0,715557.0,12179.0,2954.0,18320.0,27872118.0,19389.0,23444529.999999996,62013.0,59310057.0,14562.0,13267280.0,43072.0,34731824.0,3791.0,8428126.0,17498.0,22601637.0,1026.0,1745799.0,1423.0,1964231.0,0.1524000000000001,11.08858025,0.4117282499999999,48.17447675,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,1.427778,24.366667
West South Central,2022-02-12,14296.0,206.0,9481465.0,120885.0,1459.0,717016.0,11440.0,2799.0,20255.0,27892373.0,20834.0,23465364.0,68628.0,59378684.99999999,15413.0,13282693.0,46875.0,34778699.0,4576.0,8432702.0,20495.0,22622132.0,839.0,1746638.0,1236.0,1965467.0,0.21448899999999993,8.114351749999999,-2.8547839999999995,47.135874,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-3.9388889999999988,21.772222
West South Central,2022-02-13,8437.0,238.0,9489902.0,121123.0,1269.0,718285.0,11065.0,2687.0,16173.0,27908546.0,18315.0,23483678.999999996,58576.00000000001,59437261.0,14393.0,13297086.0,42697.0,34821396.0,3294.0,8435996.0,14943.0,22637075.0,624.0,1747262.0,922.0,1966388.9999999998,0.5588,3.5649689999999996,-8.01311725,43.0037515,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-6.759258999999999,17.455556
West South Central,2022-02-14,14233.0,163.0,9504135.0,121286.0,1103.0,719388.0,10591.0,2609.0,11060.0,27919606.0,11431.0,23495110.0,38289.0,59475550.0,9113.0,13306199.0,28400.0,34849796.0,2033.0,8438029.0,9436.0,22646511.0,285.0,1747547.0,451.0,1966840.0,0.127,7.80555575,-5.189969250000001,40.1447275,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-3.740740999999997,21.066667
West South Central,2022-02-15,15216.0,328.0,9519351.0,121614.0,1311.0,720699.0,10245.0,2493.0,12179.0,27931785.0,10583.0,23505693.0,37718.0,59513268.0,7612.0,13313811.0,26366.0,34876162.0,2265.0,8440294.0,10315.0,22656826.0,704.0,1748251.0,993.0,1967833.0,0.10160000000000013,11.10524675,-0.19151224999999983,46.41693225,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-0.3271600000000001,22.422222
West South Central,2022-02-16,11675.0,717.0,9531026.0,122331.0,1236.0,721935.0,9531.0,2370.0,0.0,27931785.0,0.0,23505693.0,0.0,59513268.0,0.0,13313811.0,0.0,34876162.0,0.0,8440294.0,0.0,22656826.0,0.0,1748251.0,0.0,1967833.0,0.050799999999999956,16.59506175,8.71620375,59.79891725,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,11.364198,24.972222
West South Central,2022-02-17,14031.0,374.0,9545057.0,122705.0,1183.0,723118.0,9098.0,2261.0,36281.0,27968066.0,40022.0,23545714.999999996,254373.0,59767641.0,27284.0,13341095.0,174579.0,35050741.0,9248.0,8449542.0,67466.0,22724292.0,3514.0,1751765.0,12254.0,1980087.0,24.168805,13.753549249999999,8.9066355,73.41830375,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-3.8388890000000027,24.2
West South Central,2022-02-18,15169.0,324.0,9560226.0,123029.0,1077.0,724195.0,8555.0,2144.0,16867.0,27984933.0,15198.0,23560913.0,50459.0,59818100.00000001,10416.0,13351511.0,33851.0,35084592.0,2952.0,8452494.0,14351.0,22738643.0,1818.0,1753583.0,2241.0,1982328.0000000002,31.939089000000003,2.68379625,-4.698148250000001,58.740635999999995,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-8.627778,19.094444
West South Central,2022-02-19,8851.0,211.0,9569077.0,123240.0,926.0,725121.0,8005.0,2028.0,21115.0,28006048.0,18286.0,23579199.0,63430.0,59881530.0,13103.0,13364614.0,42891.0,35127483.0,4039.0,8456533.0,18794.0,22757437.0,1132.0,1754715.0,1709.0,1984037.0,0.10160000000000013,5.60879625,-3.6087962499999997,52.33340475,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-3.905556,18.366667
West South Central,2022-02-20,2380.0,61.0,9571457.0,123301.0,762.0,725883.0,7681.0,1926.0,0.0,28006048.0,0.0,23579199.0,0.0,59881530.0,0.0,13364614.0,0.0,35127483.0,0.0,8456533.0,0.0,22757437.0,0.0,1754715.0,0.0,1984037.0,0.1524000000000001,9.85262375,-0.9703704999999994,48.495815,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-1.283951000000001,21.183333
West South Central,2022-02-21,7374.0,106.0,9578831.0,123407.0,703.0,726586.0,7390.0,1844.0,0.0,28006048.0,0.0,23579199.0,0.0,59881530.0,0.0,13364614.0,0.0,35127483.0,0.0,8456533.0,0.0,22757437.0,0.0,1754715.0,0.0,1984037.0,0.732971,15.901543,9.58487675,66.73074525,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,7.864198,28.605556
West South Central,2022-02-22,11705.0,263.0,9590536.0,123670.0,878.0,727464.0,7103.0,1790.0,39444.0,28045492.0,33737.0,23612936.0,117104.0,59998634.0,26531.0,13391145.0,87970.0,35215453.0,5957.0,8462490.0,27267.0,22784704.0,1241.0,1755956.0,1849.0,1985886.0,10.033,15.26188275,8.58179,65.8074655,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-8.861111000000001,27.55
West South Central,2022-02-23,8440.0,537.0,9598976.0,124207.0,874.0,728338.0,6561.0,1679.0,14442.0,28059934.0,12487.0,23625423.0,42240.0,60040874.0,9640.0,13400785.0,31240.0,35246693.0,2153.0,8464643.0,10100.0,22794804.0,685.0,1756641.0,881.0,1986767.0,19.402778,2.89845675,-2.0393517500000002,70.35626574999999,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-12.188889,25.527778
West South Central,2022-02-24,9187.0,307.0,9608163.0,124514.0,712.0,729050.0,6235.0,1615.0,17373.0,28077307.0,13783.0,23639206.0,46695.0,60087568.99999999,10460.0,13411245.0,33538.0,35280231.0,2435.0,8467078.0,12028.0,22806832.0,881.0,1757522.0,1116.0,1987883.0,24.426334,0.28086425000000004,-1.7771607499999993,86.7782065,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-9.788889000000001,21.522222
West South Central,2022-02-25,10206.0,246.0,9618369.0,124760.0,615.0,729665.0,5839.0,1480.0,16701.0,28094008.0,15003.0,23654208.999999996,49546.0,60137115.0,10545.0,13421790.0,33639.0,35313870.0,3259.0,8470337.0,14382.0,22821214.0,1185.0,1758707.0,1494.0,1989377.0,8.777112,0.11959874999999887,-3.7882715,75.79605275,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-11.494444000000001,17.988889
West South Central,2022-02-26,5251.0,177.0,9623620.0,124937.0,597.0,730262.0,5434.0,1378.0,41146.0,28135154.0,23848.0,23678057.0,73228.0,60210343.0,10665.0,13432455.0,43719.0,35357589.0,2949.0,8473286.0,16967.0,22838181.0,10218.0,1768925.0,12507.0,2001884.0000000002,3.0226000000000006,1.0952160000000002,-3.4174382500000005,72.79381525,1.25,0.75,0.75,0.5,0.25,0.5,1.0,4.0,0.5,1.0,2.0,3.0,1.25,2.0,5.0,42.0125,-8.022222,10.255556
